BillingAccountId,ChargePeriodStart,ChargePeriodEnd,ProviderName,ServiceCategory,ServiceName,ResourceId,ResourceName,ResourceType,RegionId,ConsumedQuantity,ConsumedUnit,PricingCategory,ListCost,BilledCost,EffectiveCost,BillingCurrency,Tags,x_UtilizationPct
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,46.23,USD,On-Demand,46.2258,46.2258,46.2258,USD,"{""env"":""prod"",""team"":""data""}",61.6
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,12.54,USD,On-Demand,12.5382,12.5382,12.5382,USD,"{""env"":""prod"",""team"":""data""}",38.6
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,497.9,GB-Month,On-Demand,9.9581,9.9581,9.9581,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,1820.1,GB-Month,On-Demand,36.4018,36.4018,36.4018,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,19.58,USD,On-Demand,19.5768,19.5768,19.5768,USD,"{""env"":""prod"",""team"":""api""}",67.8
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,10.9,USD,On-Demand,10.9028,10.9028,10.9028,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,17.06,USD,On-Demand,17.0614,17.0614,17.0614,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,37.72,USD,On-Demand,37.7223,37.7223,37.7223,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,23.7930,14.2758,14.2758,USD,"{""env"":""prod"",""team"":""web""}",63.8
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,28.9550,28.9550,28.9550,USD,"{""env"":""prod"",""team"":""api""}",52.8
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,14.3933,14.3933,14.3933,USD,"{""env"":""staging"",""team"":""web""}",4.7
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,72.44,USD,On-Demand,72.4376,72.4376,72.4376,USD,"{""env"":""prod"",""team"":""data""}",50.9
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,18.15,USD,On-Demand,18.1455,18.1455,18.1455,USD,"{""env"":""prod"",""team"":""api""}",30.1
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1311.4,GB-Month,On-Demand,26.2278,26.2278,26.2278,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1640,GB-Month,On-Demand,32.7993,32.7993,32.7993,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,18.0057,18.0057,18.0057,USD,"{""env"":""prod"",""team"":""web""}",43.5
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,9.6258,9.6258,9.6258,USD,"{""env"":""prod"",""team"":""api""}",28.1
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,27.45,USD,On-Demand,27.4493,27.4493,27.4493,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,36.7359,36.7359,36.7359,USD,"{""env"":""prod"",""team"":""api""}",65.1
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,14.1052,14.1052,14.1052,USD,"{""env"":""prod"",""team"":""web""}",39.6
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,5.3336,5.3336,5.3336,USD,"{""env"":""dev"",""team"":""platform""}",0.6
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,34.77,USD,On-Demand,34.7665,34.7665,34.7665,USD,"{""env"":""prod"",""team"":""data""}",46.5
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,19.53,USD,On-Demand,19.5278,19.5278,19.5278,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,934,GB-Month,On-Demand,18.6806,18.6806,18.6806,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,649.2,GB-Month,On-Demand,12.9850,12.9850,12.9850,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,11.9585,11.9585,11.9585,USD,"{""env"":""prod"",""team"":""api""}",30.0
acct-0001,2026-04-20T00:00:00Z,2026-04-21T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,23.09,USD,On-Demand,23.0945,23.0945,23.0945,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,36.8872,22.1323,22.1323,USD,"{""env"":""prod"",""team"":""api""}",69.6
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,25.0538,25.0538,25.0538,USD,"{""env"":""prod"",""team"":""web""}",42.5
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,15.2322,15.2322,15.2322,USD,"{""env"":""staging"",""team"":""web""}",12.7
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,15.8977,15.8977,15.8977,USD,"{""env"":""dev"",""team"":""platform""}",15.9
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,43.85,USD,On-Demand,43.8471,43.8471,43.8471,USD,"{""env"":""prod"",""team"":""data""}",65.6
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,11.97,USD,On-Demand,11.9696,11.9696,11.9696,USD,"{""env"":""prod"",""team"":""data""}",33.1
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,498.8,GB-Month,On-Demand,9.9756,9.9756,9.9756,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,1824,GB-Month,On-Demand,36.4801,36.4801,36.4801,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,18.22,USD,On-Demand,18.2199,18.2199,18.2199,USD,"{""env"":""prod"",""team"":""api""}",56.4
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,10.69,USD,On-Demand,10.6886,10.6886,10.6886,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,15.62,USD,On-Demand,15.6165,15.6165,15.6165,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,29.75,USD,On-Demand,29.7475,29.7475,29.7475,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,24.8220,14.8932,14.8932,USD,"{""env"":""prod"",""team"":""web""}",81.4
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,28.3984,28.3984,28.3984,USD,"{""env"":""prod"",""team"":""api""}",51.4
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,16.1682,16.1682,16.1682,USD,"{""env"":""staging"",""team"":""web""}",8.5
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,74.9,USD,On-Demand,74.9010,74.9010,74.9010,USD,"{""env"":""prod"",""team"":""data""}",57.7
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,18.93,USD,On-Demand,18.9277,18.9277,18.9277,USD,"{""env"":""prod"",""team"":""api""}",30.7
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1305.2,GB-Month,On-Demand,26.1035,26.1035,26.1035,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1647.1,GB-Month,On-Demand,32.9424,32.9424,32.9424,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,21.1778,21.1778,21.1778,USD,"{""env"":""prod"",""team"":""web""}",63.4
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,8.8923,8.8923,8.8923,USD,"{""env"":""prod"",""team"":""api""}",30.2
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,29.99,USD,On-Demand,29.9902,29.9902,29.9902,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,38.1996,38.1996,38.1996,USD,"{""env"":""prod"",""team"":""api""}",65.9
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,12.5925,12.5925,12.5925,USD,"{""env"":""prod"",""team"":""web""}",36.6
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,4.8126,4.8126,4.8126,USD,"{""env"":""dev"",""team"":""platform""}",18.5
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,43.04,USD,On-Demand,43.0370,43.0370,43.0370,USD,"{""env"":""prod"",""team"":""data""}",45.0
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,24,USD,On-Demand,24.0033,24.0033,24.0033,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,937.1,GB-Month,On-Demand,18.7411,18.7411,18.7411,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,652.8,GB-Month,On-Demand,13.0560,13.0560,13.0560,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,9.3431,9.3431,9.3431,USD,"{""env"":""prod"",""team"":""api""}",27.0
acct-0001,2026-04-21T00:00:00Z,2026-04-22T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,26.98,USD,On-Demand,26.9813,26.9813,26.9813,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,36.7219,22.0331,22.0331,USD,"{""env"":""prod"",""team"":""api""}",69.7
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,28.8632,28.8632,28.8632,USD,"{""env"":""prod"",""team"":""web""}",45.1
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,15.2184,15.2184,15.2184,USD,"{""env"":""staging"",""team"":""web""}",12.6
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,15.7354,15.7354,15.7354,USD,"{""env"":""dev"",""team"":""platform""}",0.0
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,45.88,USD,On-Demand,45.8823,45.8823,45.8823,USD,"{""env"":""prod"",""team"":""data""}",66.9
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,11.22,USD,On-Demand,11.2194,11.2194,11.2194,USD,"{""env"":""prod"",""team"":""data""}",24.6
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,498.3,GB-Month,On-Demand,9.9660,9.9660,9.9660,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,1799.5,GB-Month,On-Demand,35.9909,35.9909,35.9909,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,21.02,USD,On-Demand,21.0214,21.0214,21.0214,USD,"{""env"":""prod"",""team"":""api""}",48.0
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,10.46,USD,On-Demand,10.4584,10.4584,10.4584,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,15.33,USD,On-Demand,15.3333,15.3333,15.3333,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,35.48,USD,On-Demand,35.4803,35.4803,35.4803,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,24.4923,14.6954,14.6954,USD,"{""env"":""prod"",""team"":""web""}",79.1
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,31.1835,31.1835,31.1835,USD,"{""env"":""prod"",""team"":""api""}",68.9
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,19.8069,19.8069,19.8069,USD,"{""env"":""staging"",""team"":""web""}",3.2
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,53.48,USD,On-Demand,53.4767,53.4767,53.4767,USD,"{""env"":""prod"",""team"":""data""}",53.6
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,17.62,USD,On-Demand,17.6155,17.6155,17.6155,USD,"{""env"":""prod"",""team"":""api""}",35.0
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-data,blob-storage,Hot,eastus,1297.6,GB-Month,On-Demand,25.9511,25.9511,25.9511,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,Azure,Storage,Azure Blob Storage,blob-archive,archive-storage,Hot,eastus,1645.2,GB-Month,On-Demand,32.9048,32.9048,32.9048,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,Azure,Compute,App Service,app-svc,app-service,P2v3,eastus,48,Hours,On-Demand,22.1369,22.1369,22.1369,USD,"{""env"":""prod"",""team"":""web""}",52.0
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,Azure,Compute,Azure Functions,func-main,functions,EP1,eastus,24,Hours,On-Demand,9.5112,9.5112,9.5112,USD,"{""env"":""prod"",""team"":""api""}",36.3
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,Azure,Networking,Bandwidth,bw-out,bandwidth,Outbound,eastus,34.01,USD,On-Demand,34.0147,34.0147,34.0147,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,GCP,Compute,Kubernetes Engine,gke-prod,gke-cluster,n2-standard-8,us-central1,96,Hours,On-Demand,35.3957,35.3957,35.3957,USD,"{""env"":""prod"",""team"":""api""}",60.7
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,GCP,Compute,Compute Engine,gce-vms,compute-vms,n2-standard-4,us-central1,72,Hours,On-Demand,13.3890,13.3890,13.3890,USD,"{""env"":""prod"",""team"":""web""}",42.2
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,GCP,Compute,Compute Engine,gce-dev,dev-vms,e2-medium,us-central1,144,Hours,On-Demand,5.0255,5.0255,5.0255,USD,"{""env"":""dev"",""team"":""platform""}",13.6
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,GCP,Databases,Cloud SQL,csql-main,cloud-sql,db-custom-8-32768,us-central1,34.44,USD,On-Demand,34.4372,34.4372,34.4372,USD,"{""env"":""prod"",""team"":""data""}",54.3
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,GCP,Analytics,BigQuery,bq-main,bigquery,On-demand,us,21.9,USD,On-Demand,21.8984,21.8984,21.8984,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,GCP,Storage,Cloud Storage,gcs-data,gcs-data,Standard,us-central1,934.1,GB-Month,On-Demand,18.6822,18.6822,18.6822,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,GCP,Storage,Cloud Storage,gcs-archive,gcs-archive,Standard,us-central1,661.7,GB-Month,On-Demand,13.2346,13.2346,13.2346,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,GCP,Compute,Cloud Run,run-svcs,cloud-run,2 vCPU,us-central1,192,Hours,On-Demand,13.5301,13.5301,13.5301,USD,"{""env"":""prod"",""team"":""api""}",20.8
acct-0001,2026-04-22T00:00:00Z,2026-04-23T00:00:00Z,GCP,Networking,Network Egress,egress,egress,Outbound,us-central1,21.84,USD,On-Demand,21.8381,21.8381,21.8381,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Compute,Amazon EC2,i-0a1prodapi,prod-api-cluster,m5.2xlarge,us-east-1,96,Hours,Committed,34.9469,20.9682,20.9682,USD,"{""env"":""prod"",""team"":""api""}",64.9
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Compute,Amazon EC2,i-0b2prodweb,prod-web-asg,c5.xlarge,us-east-1,144,Hours,On-Demand,21.2835,21.2835,21.2835,USD,"{""env"":""prod"",""team"":""web""}",59.1
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Compute,Amazon EC2,i-0c3staging,staging-servers,m5.xlarge,us-east-1,72,Hours,On-Demand,14.4200,14.4200,14.4200,USD,"{""env"":""staging"",""team"":""web""}",15.9
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Compute,Amazon EC2,i-0d4dev,dev-instances,t3.large,us-west-2,192,Hours,On-Demand,13.7272,13.7272,13.7272,USD,"{""env"":""dev"",""team"":""platform""}",4.4
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Databases,Amazon RDS,db-prod-primary,prod-database,db.r5.2xlarge,us-east-1,45.98,USD,On-Demand,45.9842,45.9842,45.9842,USD,"{""env"":""prod"",""team"":""data""}",60.7
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Databases,Amazon RDS,db-analytics,analytics-db,db.r5.xlarge,us-east-1,12.28,USD,On-Demand,12.2845,12.2845,12.2845,USD,"{""env"":""prod"",""team"":""data""}",36.0
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Storage,Amazon S3,s3-app-data,app-data,Standard,us-east-1,503.2,GB-Month,On-Demand,10.0634,10.0634,10.0634,USD,"{""env"":""prod"",""team"":""data""}",
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Storage,Amazon S3,s3-logs-archive,logs-archive,Standard,us-east-1,1805.7,GB-Month,On-Demand,36.1145,36.1145,36.1145,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Databases,Amazon ElastiCache,cache-prod,prod-cache,cache.r6g.xlarge,us-east-1,17.58,USD,On-Demand,17.5750,17.5750,17.5750,USD,"{""env"":""prod"",""team"":""api""}",58.6
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Compute,AWS Lambda,fn-api,api-functions,1024 MB,us-east-1,11.89,USD,On-Demand,11.8919,11.8919,11.8919,USD,"{""env"":""prod"",""team"":""api""}",
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Networking,Amazon CloudFront,cf-dist,cdn-distribution,Global,global,14.63,USD,On-Demand,14.6256,14.6256,14.6256,USD,"{""env"":""prod"",""team"":""web""}",
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,AWS,Networking,AWS Data Transfer,dt-out,data-transfer,Outbound,us-east-1,38.73,USD,On-Demand,38.7300,38.7300,38.7300,USD,"{""env"":""prod"",""team"":""platform""}",
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,Azure,Compute,Virtual Machines,vm-prod,prod-vms,Standard_D4s_v3,eastus,120,Hours,Committed,21.6108,12.9665,12.9665,USD,"{""env"":""prod"",""team"":""web""}",70.7
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,Azure,Compute,Azure Kubernetes Service,aks-prod,aks-cluster,Standard_D8s_v3,eastus,72,Hours,On-Demand,30.6775,30.6775,30.6775,USD,"{""env"":""prod"",""team"":""api""}",54.5
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,Azure,Compute,Virtual Machines,vm-staging,staging-vms,Standard_B4ms,eastus,96,Hours,On-Demand,16.6343,16.6343,16.6343,USD,"{""env"":""staging"",""team"":""web""}",13.0
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,Azure,Databases,Azure SQL Database,sql-primary,sql-primary,BC_Gen5_8,eastus,74.66,USD,On-Demand,74.6630,74.6630,74.6630,USD,"{""env"":""prod"",""team"":""data""}",42.7
acct-0001,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,Azure,Databases,Azure Cosmos DB,cosmos-main,cosmos-db,400 RU/s,eastus,21.61,USD,On-Demand,21.6126,21.6126,21.6126,USD,"{""env"":""prod"",""team"":""api""}",28.7
